"","Combination","Subtype","Activity"
"3292","Nutlin-3a (-) + Nilotinib","TNBC",0.0236154246989865
"3293","Nutlin-3a (-) + NU7441","TNBC",0.00711574822388221
"3294","Nutlin-3a (-) + Olaparib","TNBC",-0.0322432819659925
"3295","Nutlin-3a (-) + OSI-027","TNBC",-0.0105575105546806
"3296","Nutlin-3a (-) + Paclitaxel","TNBC",-0.0121965056511905
"3297","Nutlin-3a (-) + Palbociclib","TNBC",-0.00432537982338763
"3298","Nutlin-3a (-) + PD173074","TNBC",-0.0520577094847828
"3299","Nutlin-3a (-) + PF-4708671","TNBC",-0.0297875573022319
"3300","Nutlin-3a (-) + Pictilisib","TNBC",-0.0467575226492125
"3301","Nutlin-3a (-) + Ribociclib","TNBC",-0.0271876649230462
"3302","Nutlin-3a (-) + RO-3306","TNBC",0.00454095742622907
"3303","Nutlin-3a (-) + Sapitinib","TNBC",-0.0106887289799524
"3304","Nutlin-3a (-) + SB216763","TNBC",0.0129408145594589
"3305","Nutlin-3a (-) + SCH772984","TNBC",-0.00814370974055629
"3306","Nutlin-3a (-) + Sorafenib","TNBC",-0.0159524104296809
"3307","Nutlin-3a (-) + Taselisib","TNBC",0.0316089420997116
"3308","Nutlin-3a (-) + Temozolomide","TNBC",-0.0134305288727786
"3309","Nutlin-3a (-) + Tozasertib","TNBC",0.0126964153707427
"3310","Nutlin-3a (-) + Trametinib","TNBC",-0.0208087559460316
"3311","Nutlin-3a (-) + Uprosertib","TNBC",0.00358298152894418
"3312","Nutlin-3a (-) + Venetoclax","TNBC",-0.0310744384715863
"3313","Nutlin-3a (-) + Vorinostat","TNBC",-0.027653269216926
"3314","Nutlin-3a (-) + Wee1 Inhibitor","TNBC",0.0209296790620394
"3315","Nutlin-3a (-) + ZM447439","TNBC",0.0324971596987143
"3316","Olaparib + 5-Fluorouracil","TNBC",-0.0176513643037468
"3317","Olaparib + Afatinib","TNBC",-0.0354277656216082
"3318","Olaparib + Alisertib","TNBC",-0.0130048054238551
"3319","Olaparib + Alpelisib","TNBC",-0.0276869632493415
"3320","Olaparib + Axitinib","TNBC",-0.0204935631579994
"3321","Olaparib + AZD6482","TNBC",0.0562356279405199
"3322","Olaparib + AZD7762","TNBC",-0.027094137819174
"3323","Olaparib + AZD8055","TNBC",-0.017502716744435
"3324","Olaparib + BI-2536","TNBC",-0.0368766739573308
"3325","Olaparib + Bortezomib","TNBC",-0.00512241009072777
"3326","Olaparib + Camptothecin","TNBC",0.044217579178037
"3327","Olaparib + Cisplatin","TNBC",0.0127953995668449
"3328","Olaparib + Crizotinib","TNBC",-0.0292122397808502
"3329","Olaparib + Dabrafenib","TNBC",-0.00697132244561128
"3330","Olaparib + Docetaxel","TNBC",-0.103148010681975
"3331","Olaparib + Doramapimod","TNBC",0.0206452254828214
"3332","Olaparib + Entinostat","TNBC",-0.0133269687294998
"3333","Olaparib + Gemcitabine","TNBC",0.0171510519508944
"3334","Olaparib + GSK269962A","TNBC",-0.057995853324765
"3335","Olaparib + JQ1","TNBC",0.0127012165677217
"3336","Olaparib + KU-55933","TNBC",-0.0641329572497723
"3337","Olaparib + Lapatinib","TNBC",0.00874452067096566
"3338","Olaparib + Linsitinib","TNBC",-0.00197683723686825
"3339","Olaparib + Luminespib","TNBC",-0.0162838569283524
"3340","Olaparib + MK-1775","TNBC",-0.0253247272887026
"3341","Olaparib + MK-2206","TNBC",-0.0217677575856043
"3342","Olaparib + Navitoclax","TNBC",-0.00869976470005143
"3343","Olaparib + Nilotinib","TNBC",-0.0248693907181008
"3344","Olaparib + NU7441","TNBC",0.0144196798633858
"3345","Olaparib + Nutlin-3a (-)","TNBC",-0.0116336299059366
"3346","Olaparib + OSI-027","TNBC",-0.00315151210577087
"3347","Olaparib + Paclitaxel","TNBC",-0.263363638787321
"3348","Olaparib + Palbociclib","TNBC",-0.013225857300618
"3349","Olaparib + PD173074","TNBC",-0.0582675329260371
"3350","Olaparib + PF-4708671","TNBC",-0.0181137320882831
"3351","Olaparib + Pictilisib","TNBC",-0.0264438858586033
"3352","Olaparib + Ribociclib","TNBC",-0.0398529385528555
"3353","Olaparib + RO-3306","TNBC",-0.0283454947607291
"3354","Olaparib + Sapitinib","TNBC",-0.0252501401747353
"3355","Olaparib + SB216763","TNBC",0.0068960759384741
"3356","Olaparib + SCH772984","TNBC",-0.0186998341338918
"3357","Olaparib + Sorafenib","TNBC",0.0317088448519054
"3358","Olaparib + Taselisib","TNBC",0.026979563510201
"3359","Olaparib + Temozolomide","TNBC",-0.00110296671470356
"3360","Olaparib + Tozasertib","TNBC",-0.0888779714998199
"3361","Olaparib + Trametinib","TNBC",-0.0229575911833511
"3362","Olaparib + Uprosertib","TNBC",-0.0110368167711545
"3363","Olaparib + Venetoclax","TNBC",-0.0287039389802438
"3364","Olaparib + Vorinostat","TNBC",-0.0343338398188463
"3365","Olaparib + Wee1 Inhibitor","TNBC",-0.0675093750907836
"3366","Olaparib + ZM447439","TNBC",-0.0520086117445446
"3367","OSI-027 + 5-Fluorouracil","TNBC",-0.0112030443720605
"3368","OSI-027 + Afatinib","TNBC",0.0295845238793787
"3369","OSI-027 + Alisertib","TNBC",-0.000202757484207459
"3370","OSI-027 + Alpelisib","TNBC",-0.00443133888776055
"3371","OSI-027 + Axitinib","TNBC",-0.0432720437740531
"3372","OSI-027 + AZD6482","TNBC",0.0523653996384124
"3373","OSI-027 + AZD7762","TNBC",-0.040463807202844
"3374","OSI-027 + AZD8055","TNBC",-0.050463903873813
"3375","OSI-027 + BI-2536","TNBC",0.0236585487192035
"3376","OSI-027 + Bortezomib","TNBC",-0.00498751125393084
"3377","OSI-027 + Camptothecin","TNBC",0.00124361334802376
"3378","OSI-027 + Cisplatin","TNBC",0.00400866666847488
"3379","OSI-027 + Crizotinib","TNBC",-0.0375788986886316
"3380","OSI-027 + Dabrafenib","TNBC",-0.0118545458586094
"3381","OSI-027 + Docetaxel","TNBC",-0.0363057859141473
"3382","OSI-027 + Doramapimod","TNBC",0.00232389527690629
"3383","OSI-027 + Entinostat","TNBC",0.0273362993656364
"3384","OSI-027 + Gemcitabine","TNBC",-0.00604331094364921
"3385","OSI-027 + GSK269962A","TNBC",0.0570228445164724
"3386","OSI-027 + JQ1","TNBC",-0.0317445152432466
"3387","OSI-027 + KU-55933","TNBC",-0.0378095783955742
"3388","OSI-027 + Lapatinib","TNBC",-0.0208800562741478
"3389","OSI-027 + Linsitinib","TNBC",-0.0157787201550754
"3390","OSI-027 + Luminespib","TNBC",0.00212872578941462
"3391","OSI-027 + MK-1775","TNBC",-0.0178640160785961
"3392","OSI-027 + MK-2206","TNBC",-0.0375576081023964
"3393","OSI-027 + Navitoclax","TNBC",-0.0245846339749206
"3394","OSI-027 + Nilotinib","TNBC",-0.0334691398993958
"3395","OSI-027 + NU7441","TNBC",-0.0174731527791311
"3396","OSI-027 + Nutlin-3a (-)","TNBC",-0.0277950647657138
"3397","OSI-027 + Olaparib","TNBC",-0.00407650559633235
"3398","OSI-027 + Paclitaxel","TNBC",-0.0803363604814736
"3399","OSI-027 + Palbociclib","TNBC",0.0178720130335946
"3400","OSI-027 + PD173074","TNBC",-0.0109324340654195
"3401","OSI-027 + PF-4708671","TNBC",0.0278448524594763
"3402","OSI-027 + Pictilisib","TNBC",-0.0787752026407898
"3403","OSI-027 + Ribociclib","TNBC",-0.0541278967069708
"3404","OSI-027 + RO-3306","TNBC",-0.00984026569315189
"3405","OSI-027 + Sapitinib","TNBC",0.0703852473032443
"3406","OSI-027 + SB216763","TNBC",0.000303318781722527
"3407","OSI-027 + SCH772984","TNBC",-0.0257053276809684
"3408","OSI-027 + Sorafenib","TNBC",-0.0558391563694
"3409","OSI-027 + Taselisib","TNBC",-0.018885947590468
"3410","OSI-027 + Temozolomide","TNBC",-0.0129066371640459
"3411","OSI-027 + Tozasertib","TNBC",-0.0347408689632681
"3412","OSI-027 + Trametinib","TNBC",0.0258790550568141
"3413","OSI-027 + Uprosertib","TNBC",-0.0128377211527477
"3414","OSI-027 + Venetoclax","TNBC",-0.0114644302226114
"3415","OSI-027 + Vorinostat","TNBC",0.0282722379387916
"3416","OSI-027 + Wee1 Inhibitor","TNBC",-0.00682840386440804
"3417","OSI-027 + ZM447439","TNBC",-0.0424299375591363
"3418","Palbociclib + 5-Fluorouracil","TNBC",-0.0513062479853108
"3419","Palbociclib + Afatinib","TNBC",-0.0136891071050365
"3420","Palbociclib + Alisertib","TNBC",-0.0313393618565938
"3421","Palbociclib + Alpelisib","TNBC",0.0437952682138615
"3422","Palbociclib + Axitinib","TNBC",-0.0646644674637484
"3423","Palbociclib + AZD6482","TNBC",0.0178031854964594
"3424","Palbociclib + AZD7762","TNBC",-0.0887304153121577
"3425","Palbociclib + AZD8055","TNBC",-0.0122919336649406
"3426","Palbociclib + BI-2536","TNBC",-0.0023494086545563
"3427","Palbociclib + Bortezomib","TNBC",-0.0114333900203571
"3428","Palbociclib + Camptothecin","TNBC",-0.0884418580465858
"3429","Palbociclib + Cisplatin","TNBC",-0.00959554457003279
"3430","Palbociclib + Crizotinib","TNBC",-0.0522670309004221
"3431","Palbociclib + Dabrafenib","TNBC",0.0220087803855786
"3432","Palbociclib + Docetaxel","TNBC",-0.149219253891533
"3433","Palbociclib + Doramapimod","TNBC",-0.00526371717081255
"3434","Palbociclib + Entinostat","TNBC",-0.019618424176637
"3435","Palbociclib + Gemcitabine","TNBC",-0.0847784793291616
"3436","Palbociclib + GSK269962A","TNBC",-0.0960840876256697
"3437","Palbociclib + JQ1","TNBC",-0.101269678044859
"3438","Palbociclib + KU-55933","TNBC",-0.0251948629415864
"3439","Palbociclib + Lapatinib","TNBC",-0.0173200071355739
"3440","Palbociclib + Linsitinib","TNBC",-0.0498418273317267
"3441","Palbociclib + Luminespib","TNBC",-0.0198929697998744
"3442","Palbociclib + MK-1775","TNBC",-0.0532464585671939
"3443","Palbociclib + MK-2206","TNBC",-0.0602347684122178
"3444","Palbociclib + Navitoclax","TNBC",-0.0708039874486983
"3445","Palbociclib + Nilotinib","TNBC",0.00973252476485153
"3446","Palbociclib + NU7441","TNBC",0.00768798527318783
"3447","Palbociclib + Nutlin-3a (-)","TNBC",-0.0422934824711016
"3448","Palbociclib + Olaparib","TNBC",-0.0144225126548568
"3449","Palbociclib + OSI-027","TNBC",-0.0125574331824465
"3450","Palbociclib + Paclitaxel","TNBC",-0.148505371240995
"3451","Palbociclib + PD173074","TNBC",-0.0447411367025541
"3452","Palbociclib + PF-4708671","TNBC",0.00912780979159768
"3453","Palbociclib + Pictilisib","TNBC",-0.0683934596375704
"3454","Palbociclib + Ribociclib","TNBC",-0.0659491941217249
"3455","Palbociclib + RO-3306","TNBC",-0.0446553698405797
"3456","Palbociclib + Sapitinib","TNBC",0.0196139565238132
"3457","Palbociclib + SB216763","TNBC",-0.0104530609731297
"3458","Palbociclib + SCH772984","TNBC",-0.0248003450348259
"3459","Palbociclib + Sorafenib","TNBC",0.00356271569104122
"3460","Palbociclib + Taselisib","TNBC",-0.0645488757342544
"3461","Palbociclib + Temozolomide","TNBC",-0.0153131212235431
"3462","Palbociclib + Tozasertib","TNBC",-0.0867492764347117
"3463","Palbociclib + Trametinib","TNBC",-0.00180374514424572
"3464","Palbociclib + Uprosertib","TNBC",-0.0268619457191141
"3465","Palbociclib + Venetoclax","TNBC",0.000789100655914153
"3466","Palbociclib + Vorinostat","TNBC",-0.0821816737574979
"3467","Palbociclib + Wee1 Inhibitor","TNBC",-0.0636160727546844
"3468","Palbociclib + ZM447439","TNBC",-0.0673530221990084
"3469","PD173074 + 5-Fluorouracil","TNBC",-0.0368712739200668
"3470","PD173074 + Afatinib","TNBC",0.0107363491048079
"3471","PD173074 + Alisertib","TNBC",-0.00162645236641871
"3472","PD173074 + Alpelisib","TNBC",0.021884209586137
"3473","PD173074 + Axitinib","TNBC",-0.048311214081275
"3474","PD173074 + AZD6482","TNBC",0.109887450682112
"3475","PD173074 + AZD7762","TNBC",-0.0379992069136721
"3476","PD173074 + AZD8055","TNBC",-0.000102737176371586
"3477","PD173074 + BI-2536","TNBC",0.0187862447855967
"3478","PD173074 + Bortezomib","TNBC",-0.00472888228260776
"3479","PD173074 + Camptothecin","TNBC",-0.0282833342459541
"3480","PD173074 + Cisplatin","TNBC",0.00301824204574828
"3481","PD173074 + Crizotinib","TNBC",0.00943573724863593
"3482","PD173074 + Dabrafenib","TNBC",0.00119058688832712
"3483","PD173074 + Docetaxel","TNBC",-0.0545436151722761
"3484","PD173074 + Doramapimod","TNBC",-0.0154328376552383
"3485","PD173074 + Entinostat","TNBC",-0.0507505250439126
"3486","PD173074 + Gemcitabine","TNBC",-0.0255365377718469
"3487","PD173074 + GSK269962A","TNBC",-0.0326533556655778
"3488","PD173074 + JQ1","TNBC",-0.06823706716001
"3489","PD173074 + KU-55933","TNBC",-0.0298077098166597
"3490","PD173074 + Lapatinib","TNBC",0.0158871530321906
"3491","PD173074 + Linsitinib","TNBC",-0.0114193406042857
"3492","PD173074 + Luminespib","TNBC",0.00424486838647893
"3493","PD173074 + MK-1775","TNBC",-0.00216250850611632
"3494","PD173074 + MK-2206","TNBC",-0.000702600754299376
"3495","PD173074 + Navitoclax","TNBC",-0.0486632999252881
"3496","PD173074 + Nilotinib","TNBC",0.00265406521986574
"3497","PD173074 + NU7441","TNBC",0.00393469797051049
"3498","PD173074 + Nutlin-3a (-)","TNBC",-0.0387557693604341
"3499","PD173074 + Olaparib","TNBC",-0.0236119454756507
"3500","PD173074 + OSI-027","TNBC",0.00623608761279295
"3501","PD173074 + Paclitaxel","TNBC",-0.0549565016147783
"3502","PD173074 + Palbociclib","TNBC",0.00840362572927147
"3503","PD173074 + PF-4708671","TNBC",-0.0142679004491923
"3504","PD173074 + Pictilisib","TNBC",-0.0233995535558031
"3505","PD173074 + Ribociclib","TNBC",-0.0376470611608085
"3506","PD173074 + RO-3306","TNBC",-0.0238748393141178
"3507","PD173074 + Sapitinib","TNBC",0.0343148904508054
"3508","PD173074 + SB216763","TNBC",0.00262903389012467
"3509","PD173074 + SCH772984","TNBC",0.00595648047963227
"3510","PD173074 + Sorafenib","TNBC",-0.0514394534004129
"3511","PD173074 + Taselisib","TNBC",0.0024135978871015
"3512","PD173074 + Temozolomide","TNBC",-0.0098504442258337
"3513","PD173074 + Tozasertib","TNBC",-0.000882314010617714
"3514","PD173074 + Trametinib","TNBC",-0.00012481490111998
"3515","PD173074 + Uprosertib","TNBC",0.0219531404379559
"3516","PD173074 + Venetoclax","TNBC",-0.0364271809338142
"3517","PD173074 + Vorinostat","TNBC",-0.0332407400684335
"3518","PD173074 + Wee1 Inhibitor","TNBC",-0.0238468362377653
"3519","PD173074 + ZM447439","TNBC",-0.0165611967430955
"3520","Pictilisib + 5-Fluorouracil","TNBC",-0.003814916027434
"3521","Pictilisib + Afatinib","TNBC",0.0338923732752155
"3522","Pictilisib + Alisertib","TNBC",0.0426286864565702
"3523","Pictilisib + Alpelisib","TNBC",0.100073527060575
"3524","Pictilisib + Axitinib","TNBC",-0.0420932370573935
"3525","Pictilisib + AZD6482","TNBC",0.015163015314875
"3526","Pictilisib + AZD7762","TNBC",-0.0149968599470821
"3527","Pictilisib + AZD8055","TNBC",0.0381599679308895
"3528","Pictilisib + BI-2536","TNBC",0.045802410562596
"3529","Pictilisib + Bortezomib","TNBC",0.00310816327851035
"3530","Pictilisib + Camptothecin","TNBC",-0.00365274540249961
"3531","Pictilisib + Cisplatin","TNBC",0.00141111332388958
"3532","Pictilisib + Crizotinib","TNBC",-0.00618624868498035
"3533","Pictilisib + Dabrafenib","TNBC",0.0106584448426095
"3534","Pictilisib + Docetaxel","TNBC",-0.0238594880819172
"3535","Pictilisib + Doramapimod","TNBC",-0.02536335107696
"3536","Pictilisib + Entinostat","TNBC",0.111231829345434
"3537","Pictilisib + Gemcitabine","TNBC",0.00592865275521262
"3538","Pictilisib + GSK269962A","TNBC",-0.00290161428617756
"3539","Pictilisib + JQ1","TNBC",-0.0227588700384641
"3540","Pictilisib + KU-55933","TNBC",0.00988144723103571
"3541","Pictilisib + Lapatinib","TNBC",-0.00766829848381745
"3542","Pictilisib + Linsitinib","TNBC",-0.0137706342169531
"3543","Pictilisib + Luminespib","TNBC",0.0238763699621041
"3544","Pictilisib + MK-1775","TNBC",0.0050792120713032
"3545","Pictilisib + MK-2206","TNBC",-0.1128440353772
"3546","Pictilisib + Navitoclax","TNBC",-0.0242929709214671
"3547","Pictilisib + Nilotinib","TNBC",0.0423258402723951
"3548","Pictilisib + NU7441","TNBC",0.0356090534820307
"3549","Pictilisib + Nutlin-3a (-)","TNBC",-0.0185671471478624
"3550","Pictilisib + Olaparib","TNBC",0.00171704472874489
"3551","Pictilisib + OSI-027","TNBC",0.00500248790210601
"3552","Pictilisib + Paclitaxel","TNBC",-0.0432954501739689
"3553","Pictilisib + Palbociclib","TNBC",0.030671226531183
"3554","Pictilisib + PD173074","TNBC",0.0352310407878255
"3555","Pictilisib + PF-4708671","TNBC",0.109352010984948
"3556","Pictilisib + Ribociclib","TNBC",-0.0292591258467895
"3557","Pictilisib + RO-3306","TNBC",0.0190089402409172
"3558","Pictilisib + Sapitinib","TNBC",0.113407706269525
"3559","Pictilisib + SB216763","TNBC",0.0110252848952918
"3560","Pictilisib + SCH772984","TNBC",-0.00981846128642636
"3561","Pictilisib + Sorafenib","TNBC",0.00937875563219901
"3562","Pictilisib + Taselisib","TNBC",-0.11720416079624
"3563","Pictilisib + Temozolomide","TNBC",-0.00948896309717638
"3564","Pictilisib + Tozasertib","TNBC",-0.00142786587781668
"3565","Pictilisib + Trametinib","TNBC",0.0601056853114143
"3566","Pictilisib + Uprosertib","TNBC",-0.0555009201983869
"3567","Pictilisib + Venetoclax","TNBC",0.0123139474468995
"3568","Pictilisib + Vorinostat","TNBC",0.057813594342337
"3569","Pictilisib + Wee1 Inhibitor","TNBC",0.00963971750235131
"3570","Pictilisib + ZM447439","TNBC",-0.0144512672744631
"3571","Sapitinib + 5-Fluorouracil","TNBC",-0.0178005575261938
"3572","Sapitinib + Afatinib","TNBC",-0.0435736755957616
"3573","Sapitinib + Alisertib","TNBC",-0.0100469330548198
"3574","Sapitinib + Alpelisib","TNBC",0.00315118852430714
"3575","Sapitinib + Axitinib","TNBC",-0.00296721031206236
"3576","Sapitinib + AZD6482","TNBC",0.131208073693903
"3577","Sapitinib + AZD7762","TNBC",-0.0485779909554185
"3578","Sapitinib + AZD8055","TNBC",0.030721799189952
"3579","Sapitinib + BI-2536","TNBC",-0.00452608068562814
"3580","Sapitinib + Bortezomib","TNBC",-0.010397686163979
"3581","Sapitinib + Camptothecin","TNBC",-0.0121466547006842
"3582","Sapitinib + Cisplatin","TNBC",0.0138236336019735
"3583","Sapitinib + Crizotinib","TNBC",0.0339227679028606
"3584","Sapitinib + Dabrafenib","TNBC",0.0256745078316117
"3585","Sapitinib + Docetaxel","TNBC",-0.0209769259390093
"3586","Sapitinib + Doramapimod","TNBC",-0.0329827448804315
"3587","Sapitinib + Entinostat","TNBC",0.0669195100433407
"3588","Sapitinib + Gemcitabine","TNBC",0.00217074015133061
"3589","Sapitinib + GSK269962A","TNBC",-0.0644920441947384
"3590","Sapitinib + JQ1","TNBC",-0.0140322648701262
"3591","Sapitinib + KU-55933","TNBC",-0.0334447364950876
"3592","Sapitinib + Lapatinib","TNBC",-0.0441298934161467
"3593","Sapitinib + Linsitinib","TNBC",-0.0170624497869861
"3594","Sapitinib + Luminespib","TNBC",-0.0046732918591921
"3595","Sapitinib + MK-1775","TNBC",-0.00626187048701669
"3596","Sapitinib + MK-2206","TNBC",-0.0139280044478914
"3597","Sapitinib + Navitoclax","TNBC",0.0155607709036403
"3598","Sapitinib + Nilotinib","TNBC",-0.0156301929371728
"3599","Sapitinib + NU7441","TNBC",0.0320159875434618
"3600","Sapitinib + Nutlin-3a (-)","TNBC",-0.0128914482969966
"3601","Sapitinib + Olaparib","TNBC",-0.0285532856441177
"3602","Sapitinib + OSI-027","TNBC",0.0204228759238258
"3603","Sapitinib + Paclitaxel","TNBC",-0.0068274051114613
"3604","Sapitinib + Palbociclib","TNBC",0.00244065532178583
"3605","Sapitinib + PD173074","TNBC",-0.047142178647693
"3606","Sapitinib + PF-4708671","TNBC",0.0124718011947755
"3607","Sapitinib + Pictilisib","TNBC",-0.0041111148005482
"3608","Sapitinib + Ribociclib","TNBC",-0.0470113409137485
"3609","Sapitinib + RO-3306","TNBC",-0.0278252034711437
"3610","Sapitinib + SB216763","TNBC",0.00416065434354101
"3611","Sapitinib + SCH772984","TNBC",-0.00458115823155114
"3612","Sapitinib + Sorafenib","TNBC",0.0421777466318861
"3613","Sapitinib + Taselisib","TNBC",-0.0123798348744717
"3614","Sapitinib + Temozolomide","TNBC",-0.00977225192297777
"3615","Sapitinib + Tozasertib","TNBC",-0.00953997822231914
"3616","Sapitinib + Trametinib","TNBC",0.00441971775421829
"3617","Sapitinib + Uprosertib","TNBC",-0.00517420586506773
"3618","Sapitinib + Venetoclax","TNBC",-0.0140174903765312
"3619","Sapitinib + Vorinostat","TNBC",0.0114552820359314
"3620","Sapitinib + Wee1 Inhibitor","TNBC",-0.00026137741532485
"3621","Sapitinib + ZM447439","TNBC",0.00306574744748083
"3622","Taselisib + 5-Fluorouracil","TNBC",0.0123546632814417
"3623","Taselisib + Afatinib","TNBC",0.0471860112749226
"3624","Taselisib + Alisertib","TNBC",0.0232163517064938
"3625","Taselisib + Alpelisib","TNBC",-0.0733260987017126
"3626","Taselisib + Axitinib","TNBC",-0.0229730229869059
"3627","Taselisib + AZD6482","TNBC",0.0733498028691929
"3628","Taselisib + AZD7762","TNBC",-0.0314810093274384
"3629","Taselisib + AZD8055","TNBC",0.00723176861810824
"3630","Taselisib + BI-2536","TNBC",0.0143296467853003
"3631","Taselisib + Bortezomib","TNBC",-0.0136225652581102
"3632","Taselisib + Camptothecin","TNBC",0.00476062349925741
"3633","Taselisib + Cisplatin","TNBC",0.00581268927424085
"3634","Taselisib + Crizotinib","TNBC",-0.00499657788309266
"3635","Taselisib + Dabrafenib","TNBC",-0.00590158589356626
"3636","Taselisib + Docetaxel","TNBC",-0.0306515312189014
